R1C1,R1C2,R1C3,R1C4,R2C1,R2C2,R2C3,R2C4,R3C1,R3C2,R3C3,R3C4,R4C1,R4C2,R4C3,R4C4,MOVE
1.0,0.167,0.083,0.083,0.833,0.25,0.167,0.0,0.667,0.333,0.083,0.167,0.583,0.417,0.167,0.167,2.0
1.0,0.167,0.167,0.0,0.833,0.25,0.167,0.0,0.667,0.333,0.083,0.167,0.583,0.417,0.25,0.083,1.0
1.0,0.167,0.0,0.083,0.833,0.25,0.25,0.0,0.667,0.333,0.083,0.167,0.583,0.417,0.25,0.083,2.0
1.0,0.167,0.083,0.083,0.833,0.333,0.0,0.0,0.667,0.333,0.083,0.167,0.583,0.417,0.25,0.083,1.0
1.0,0.0,0.083,0.0,0.833,0.167,0.0,0.083,0.667,0.417,0.167,0.167,0.583,0.417,0.25,0.083,1.0
1.0,0.0,0.0,0.083,0.833,0.0,0.083,0.083,0.667,0.167,0.167,0.167,0.583,0.5,0.25,0.083,2.0
1.0,0.083,0.0,0.0,0.833,0.167,0.0,0.0,0.667,0.25,0.167,0.083,0.583,0.5,0.25,0.083,1.0
1.0,0.083,0.0,0.167,0.833,0.167,0.0,0.0,0.667,0.25,0.167,0.0,0.583,0.5,0.25,0.167,1.0
1.0,0.083,0.0,0.0,0.833,0.167,0.0,0.0,0.667,0.25,0.167,0.083,0.583,0.5,0.25,0.25,0.0
1.0,0.083,0.167,0.083,0.833,0.167,0.25,0.25,0.667,0.25,0.0,0.0,0.583,0.5,0.083,0.0,0.0
1.0,0.083,0.167,0.083,0.833,0.167,0.25,0.25,0.667,0.25,0.083,0.083,0.583,0.5,0.0,0.0,1.0
1.0,0.083,0.0,0.083,0.833,0.167,0.167,0.083,0.667,0.25,0.25,0.25,0.583,0.5,0.083,0.083,2.0
1.0,0.167,0.0,0.0,0.833,0.25,0.083,0.083,0.667,0.333,0.25,0.0,0.583,0.5,0.167,0.0,1.0
1.0,0.167,0.0,0.083,0.833,0.25,0.083,0.0,0.667,0.333,0.25,0.0,0.583,0.5,0.167,0.083,2.0
1.0,0.167,0.083,0.0,0.833,0.25,0.083,0.083,0.667,0.333,0.25,0.0,0.583,0.5,0.167,0.083,0.0
1.0,0.167,0.167,0.167,0.833,0.25,0.25,0.083,0.667,0.333,0.167,0.0,0.583,0.5,0.0,0.0,1.0
1.0,0.167,0.0,0.083,0.833,0.25,0.167,0.0,0.667,0.333,0.25,0.167,0.583,0.5,0.167,0.083,2.0
1.0,0.167,0.083,0.0,0.833,0.25,0.167,0.083,0.667,0.333,0.25,0.167,0.583,0.5,0.167,0.083,0.0
1.0,0.167,0.083,0.083,0.833,0.25,0.167,0.167,0.667,0.333,0.25,0.083,0.583,0.5,0.167,0.083,1.0
1.0,0.167,0.083,0.083,0.833,0.25,0.167,0.083,0.667,0.333,0.25,0.167,0.583,0.5,0.167,0.167,2.0
1.0,0.167,0.167,0.083,0.833,0.25,0.167,0.083,0.667,0.333,0.25,0.167,0.583,0.5,0.25,0.0,1.0
1.0,0.167,0.0,0.167,0.833,0.25,0.0,0.0,0.667,0.333,0.25,0.167,0.583,0.5,0.333,0.167,0.0
1.0,0.167,0.25,0.25,0.833,0.25,0.333,0.167,0.667,0.333,0.0,0.0,0.583,0.5,0.0,0.083,0.0
1.0,0.167,0.25,0.25,0.833,0.25,0.333,0.167,0.667,0.333,0.0,0.083,0.583,0.5,0.083,0.0,1.0
1.0,0.167,0.0,0.083,0.833,0.25,0.25,0.25,0.667,0.333,0.333,0.167,0.583,0.5,0.083,0.083,2.0
1.0,0.167,0.083,0.0,0.833,0.333,0.25,0.083,0.667,0.417,0.167,0.0,0.583,0.5,0.167,0.0,0.0
1.0,0.167,0.083,0.083,0.833,0.333,0.25,0.0,0.667,0.417,0.25,0.0,0.583,0.5,0.083,0.0,0.0
1.0,0.167,0.083,0.083,0.833,0.333,0.333,0.0,0.667,0.417,0.083,0.0,0.583,0.5,0.083,0.0,2.0
1.0,0.167,0.167,0.0,0.833,0.417,0.083,0.0,0.667,0.417,0.083,0.0,0.583,0.5,0.083,0.0,1.0
1.0,0.083,0.0,0.0,0.833,0.167,0.167,0.0,0.667,0.5,0.083,0.0,0.583,0.5,0.167,0.0,2.0
1.0,0.083,0.0,0.0,0.833,0.25,0.083,0.0,0.667,0.5,0.083,0.0,0.583,0.5,0.167,0.0,1.0
1.0,0.0,0.0,0.0,0.833,0.083,0.0,0.083,0.667,0.25,0.167,0.0,0.583,0.583,0.167,0.0,2.0
1.0,0.0,0.0,0.083,0.833,0.167,0.0,0.0,0.667,0.25,0.167,0.0,0.667,0.167,0.0,0.0,0.0
1.0,0.167,0.167,0.083,0.833,0.25,0.0,0.0,0.75,0.167,0.083,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.167,0.167,0.083,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.0,0.083,0.0,0.0,2.0
1.0,0.25,0.083,0.0,0.833,0.25,0.083,0.083,0.75,0.167,0.0,0.0,0.083,0.0,0.0,0.0,2.0
1.0,0.25,0.083,0.0,0.833,0.25,0.167,0.0,0.75,0.167,0.0,0.0,0.083,0.0,0.167,0.0,2.0
1.0,0.25,0.083,0.0,0.833,0.25,0.167,0.083,0.75,0.167,0.0,0.0,0.083,0.167,0.0,0.0,0.0
1.0,0.333,0.083,0.083,0.833,0.25,0.167,0.0,0.75,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0
1.0,0.333,0.083,0.083,0.833,0.25,0.167,0.0,0.75,0.083,0.083,0.0,0.083,0.0,0.0,0.0,2.0
1.0,0.333,0.167,0.0,0.833,0.25,0.167,0.0,0.75,0.167,0.0,0.0,0.083,0.083,0.0,0.0,0.0
1.0,0.333,0.25,0.0,0.833,0.25,0.0,0.0,0.75,0.167,0.083,0.0,0.083,0.083,0.0,0.0,0.0
1.0,0.333,0.25,0.0,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.083,0.083,0.0,0.083,0.0
1.0,0.333,0.25,0.083,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.083,0.083,0.083,0.0,2.0
1.0,0.333,0.25,0.083,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.083,0.167,0.083,0.0,0.0,0.0
1.0,0.333,0.25,0.167,0.833,0.25,0.083,0.083,0.75,0.167,0.0,0.0,0.167,0.083,0.0,0.0,2.0
1.0,0.333,0.25,0.167,0.833,0.25,0.167,0.0,0.75,0.167,0.0,0.0,0.167,0.083,0.083,0.0,1.0
1.0,0.333,0.0,0.083,0.833,0.25,0.25,0.0,0.75,0.167,0.167,0.0,0.167,0.083,0.083,0.167,1.0
1.0,0.333,0.0,0.0,0.833,0.25,0.25,0.083,0.75,0.167,0.167,0.083,0.167,0.083,0.083,0.167,1.0
1.0,0.333,0.167,0.0,0.833,0.25,0.25,0.0,0.75,0.167,0.167,0.167,0.167,0.083,0.083,0.167,1.0
1.0,0.333,0.167,0.0,0.833,0.25,0.25,0.083,0.75,0.167,0.167,0.0,0.167,0.083,0.083,0.25,1.0
1.0,0.333,0.167,0.083,0.833,0.25,0.25,0.0,0.75,0.167,0.167,0.083,0.167,0.083,0.083,0.25,1.0
1.0,0.333,0.167,0.083,0.833,0.25,0.25,0.0,0.75,0.167,0.167,0.167,0.167,0.083,0.083,0.25,1.0
1.0,0.333,0.167,0.083,0.833,0.25,0.25,0.083,0.75,0.167,0.167,0.167,0.167,0.083,0.083,0.25,1.0
1.0,0.333,0.167,0.083,0.833,0.25,0.25,0.167,0.75,0.167,0.167,0.167,0.167,0.083,0.083,0.25,2.0
1.0,0.333,0.167,0.083,0.833,0.333,0.167,0.0,0.75,0.25,0.167,0.0,0.167,0.167,0.25,0.083,2.0
1.0,0.333,0.167,0.083,0.833,0.333,0.167,0.0,0.75,0.25,0.167,0.0,0.25,0.25,0.083,0.083,2.0
1.0,0.333,0.167,0.083,0.833,0.333,0.167,0.0,0.75,0.25,0.167,0.0,0.333,0.167,0.0,0.083,2.0
1.0,0.333,0.167,0.083,0.833,0.333,0.167,0.0,0.75,0.25,0.167,0.083,0.333,0.167,0.083,0.0,0.0
1.0,0.417,0.25,0.167,0.833,0.25,0.167,0.167,0.75,0.167,0.083,0.0,0.333,0.0,0.0,0.0,2.0
1.0,0.417,0.25,0.167,0.833,0.25,0.25,0.0,0.75,0.167,0.083,0.0,0.333,0.083,0.0,0.0,2.0
1.0,0.417,0.25,0.167,0.833,0.333,0.0,0.0,0.75,0.167,0.083,0.0,0.333,0.083,0.083,0.0,1.0
1.0,0.417,0.0,0.083,0.833,0.333,0.0,0.0,0.75,0.167,0.25,0.0,0.333,0.083,0.167,0.167,2.0
1.0,0.417,0.083,0.0,0.833,0.333,0.0,0.083,0.75,0.167,0.25,0.0,0.333,0.083,0.25,0.0,0.0
1.0,0.417,0.083,0.083,0.833,0.333,0.333,0.0,0.75,0.167,0.0,0.083,0.333,0.083,0.0,0.0,0.0
1.0,0.417,0.083,0.167,0.833,0.333,0.333,0.083,0.75,0.167,0.0,0.0,0.333,0.083,0.0,0.0,2.0
1.0,0.417,0.083,0.167,0.833,0.417,0.083,0.0,0.75,0.167,0.0,0.167,0.333,0.083,0.0,0.0,2.0
1.0,0.417,0.083,0.167,0.833,0.417,0.083,0.083,0.75,0.25,0.0,0.0,0.333,0.083,0.0,0.0,2.0
1.0,0.417,0.083,0.167,0.833,0.417,0.167,0.0,0.75,0.25,0.0,0.0,0.333,0.083,0.0,0.083,0.0
1.0,0.5,0.083,0.167,0.833,0.25,0.167,0.083,0.75,0.083,0.0,0.0,0.333,0.0,0.0,0.167,2.0
1.0,0.5,0.083,0.167,0.833,0.25,0.167,0.083,0.75,0.083,0.0,0.0,0.333,0.167,0.0,0.083,1.0
1.0,0.5,0.0,0.0,0.833,0.25,0.083,0.0,0.75,0.083,0.083,0.167,0.333,0.167,0.167,0.167,2.0
1.0,0.5,0.0,0.0,0.833,0.25,0.083,0.083,0.75,0.167,0.167,0.0,0.333,0.25,0.167,0.0,1.0
1.0,0.5,0.0,0.0,0.833,0.25,0.083,0.0,0.75,0.167,0.083,0.0,0.333,0.25,0.25,0.083,2.0
1.0,0.5,0.0,0.083,0.833,0.25,0.083,0.0,0.75,0.167,0.083,0.0,0.333,0.333,0.083,0.0,0.0
1.0,0.5,0.167,0.083,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.333,0.333,0.0,0.167,0.0
1.0,0.5,0.167,0.083,0.833,0.25,0.083,0.167,0.75,0.167,0.083,0.0,0.333,0.333,0.0,0.0,0.0
1.0,0.5,0.167,0.083,0.833,0.25,0.167,0.167,0.75,0.167,0.0,0.0,0.333,0.333,0.083,0.0,1.0
1.0,0.5,0.0,0.083,0.833,0.25,0.0,0.0,0.75,0.167,0.25,0.083,0.333,0.333,0.083,0.167,2.0
1.0,0.5,0.083,0.0,0.833,0.25,0.0,0.083,0.75,0.167,0.25,0.083,0.417,0.083,0.167,0.0,0.0
1.0,0.5,0.083,0.167,0.833,0.25,0.25,0.0,0.75,0.167,0.167,0.0,0.417,0.083,0.0,0.083,2.0
1.0,0.5,0.083,0.167,0.833,0.333,0.0,0.083,0.75,0.25,0.0,0.0,0.417,0.167,0.0,0.0,1.0
1.0,0.5,0.167,0.0,0.833,0.333,0.0,0.0,0.75,0.25,0.0,0.167,0.417,0.167,0.083,0.083,1.0
1.0,0.5,0.0,0.0,0.833,0.333,0.083,0.0,0.75,0.25,0.167,0.167,0.417,0.167,0.083,0.083,2.0
1.0,0.5,0.0,0.083,0.833,0.333,0.083,0.0,0.75,0.25,0.25,0.0,0.417,0.167,0.167,0.0,0.0
1.0,0.5,0.083,0.083,0.833,0.333,0.25,0.0,0.75,0.25,0.167,0.0,0.417,0.167,0.0,0.083,1.0
1.0,0.5,0.0,0.083,0.833,0.333,0.083,0.0,0.75,0.25,0.25,0.0,0.417,0.167,0.167,0.167,1.0
1.0,0.5,0.0,0.083,0.833,0.333,0.083,0.0,0.75,0.25,0.25,0.083,0.417,0.167,0.167,0.167,1.0
1.0,0.5,0.083,0.0,0.833,0.333,0.083,0.0,0.75,0.25,0.25,0.167,0.417,0.167,0.167,0.167,1.0
1.0,0.5,0.0,0.0,0.833,0.333,0.167,0.0,0.75,0.25,0.25,0.083,0.417,0.167,0.167,0.25,0.0
1.0,0.5,0.167,0.083,0.833,0.333,0.25,0.25,0.75,0.25,0.167,0.0,0.417,0.167,0.0,0.083,2.0
1.0,0.5,0.167,0.083,0.833,0.333,0.333,0.083,0.75,0.25,0.167,0.0,0.417,0.167,0.083,0.0,0.0
1.0,0.5,0.167,0.167,0.833,0.333,0.333,0.083,0.75,0.25,0.167,0.0,0.417,0.167,0.083,0.0,1.0
1.0,0.5,0.167,0.0,0.833,0.333,0.333,0.083,0.75,0.25,0.167,0.167,0.417,0.167,0.083,0.083,2.0
1.0,0.5,0.167,0.0,0.833,0.417,0.083,0.0,0.75,0.25,0.25,0.0,0.417,0.167,0.167,0.083,0.0
1.0,0.5,0.167,0.083,0.833,0.417,0.083,0.0,0.75,0.25,0.25,0.083,0.417,0.167,0.167,0.0,2.0
1.0,0.5,0.167,0.083,0.833,0.417,0.083,0.0,0.75,0.333,0.083,0.0,0.417,0.25,0.0,0.083,1.0
1.0,0.5,0.0,0.0,0.833,0.417,0.0,0.0,0.75,0.333,0.167,0.083,0.417,0.25,0.167,0.167,2.0
1.0,0.5,0.0,0.0,0.833,0.417,0.0,0.0,0.75,0.333,0.167,0.083,0.417,0.25,0.25,0.083,2.0
1.0,0.5,0.083,0.0,0.833,0.417,0.0,0.0,0.75,0.333,0.167,0.083,0.417,0.333,0.083,0.0,0.0
1.0,0.5,0.083,0.083,0.833,0.417,0.167,0.083,0.75,0.417,0.083,0.0,0.417,0.0,0.0,0.0,0.0
1.0,0.5,0.083,0.167,0.833,0.5,0.167,0.0,0.75,0.083,0.083,0.0,0.417,0.0,0.0,0.0,2.0
1.0,0.5,0.083,0.167,0.833,0.5,0.167,0.0,0.75,0.167,0.0,0.083,0.417,0.0,0.0,0.0,2.0
1.0,0.5,0.083,0.167,0.833,0.5,0.167,0.0,0.75,0.167,0.083,0.0,0.417,0.083,0.0,0.0,0.0
1.0,0.583,0.083,0.167,0.833,0.167,0.167,0.0,0.75,0.083,0.083,0.0,0.417,0.0,0.0,0.083,2.0
1.0,0.583,0.083,0.167,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.417,0.083,0.0,0.0,0.0
1.0,0.583,0.167,0.167,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.417,0.083,0.0,0.0,2.0
1.0,0.583,0.25,0.0,0.833,0.25,0.083,0.0,0.75,0.167,0.0,0.0,0.417,0.083,0.083,0.0,0.0
1.0,0.583,0.25,0.0,0.833,0.25,0.167,0.0,0.75,0.167,0.083,0.0,0.417,0.083,0.0,0.0,1.0
1.0,0.583,0.0,0.0,0.833,0.25,0.25,0.083,0.75,0.167,0.167,0.0,0.417,0.083,0.083,0.0,2.0
1.0,0.583,0.0,0.0,0.833,0.333,0.083,0.0,0.75,0.25,0.0,0.0,0.417,0.167,0.083,0.0,0.0
1.0,0.583,0.167,0.0,0.833,0.333,0.0,0.0,0.75,0.25,0.0,0.083,0.417,0.167,0.0,0.0,1.0
1.0,0.583,0.0,0.083,0.833,0.333,0.0,0.0,0.75,0.25,0.0,0.0,0.417,0.167,0.167,0.083,1.0
1.0,0.583,0.0,0.0,0.833,0.333,0.083,0.0,0.75,0.25,0.0,0.0,0.417,0.167,0.167,0.167,1.0
1.0,0.583,0.0,0.083,0.833,0.333,0.0,0.0,0.75,0.25,0.083,0.0,0.417,0.167,0.167,0.167,0.0
1.0,0.583,0.083,0.083,0.833,0.333,0.167,0.167,0.75,0.25,0.0,0.083,0.417,0.167,0.0,0.0,2.0
1.0,0.583,0.167,0.0,0.833,0.333,0.25,0.083,0.75,0.25,0.083,0.0,0.417,0.167,0.0,0.0,0.0
1.0,0.583,0.167,0.083,0.833,0.333,0.25,0.0,0.75,0.25,0.083,0.0,0.417,0.167,0.083,0.0,1.0
1.0,0.583,0.0,0.083,0.833,0.333,0.167,0.0,0.75,0.25,0.25,0.0,0.417,0.167,0.167,0.083,1.0
1.0,0.583,0.083,0.0,0.833,0.333,0.167,0.0,0.75,0.25,0.25,0.0,0.417,0.167,0.167,0.167,0.0
1.0,0.583,0.083,0.167,0.833,0.333,0.167,0.0,0.75,0.25,0.25,0.083,0.417,0.167,0.167,0.0,1.0
1.0,0.583,0.083,0.0,0.833,0.333,0.167,0.083,0.75,0.25,0.25,0.167,0.417,0.167,0.167,0.083,0.0
1.0,0.583,0.083,0.083,0.833,0.333,0.167,0.167,0.75,0.25,0.25,0.083,0.417,0.167,0.167,0.083,0.0
1.0,0.583,0.083,0.083,0.833,0.333,0.167,0.167,0.75,0.25,0.25,0.167,0.417,0.167,0.167,0.083,2.0
1.0,0.583,0.167,0.0,0.833,0.333,0.25,0.0,0.75,0.333,0.167,0.0,0.417,0.25,0.083,0.083,0.0
1.0,0.583,0.167,0.083,0.833,0.417,0.25,0.0,0.75,0.25,0.167,0.0,0.417,0.083,0.083,0.0,2.0
1.0,0.583,0.167,0.083,0.833,0.417,0.25,0.0,0.75,0.25,0.167,0.0,0.417,0.167,0.0,0.083,1.0
1.0,0.583,0.0,0.0,0.833,0.417,0.167,0.0,0.75,0.25,0.25,0.083,0.417,0.167,0.167,0.167,0.0
1.0,0.583,0.167,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.167,0.0,0.417,0.167,0.083,0.0,1.0
1.0,0.583,0.167,0.0,0.833,0.417,0.25,0.083,0.75,0.25,0.167,0.083,0.417,0.167,0.083,0.167,0.0
1.0,0.583,0.167,0.167,0.833,0.417,0.25,0.167,0.75,0.25,0.167,0.0,0.417,0.167,0.083,0.083,2.0
1.0,0.583,0.25,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.167,0.0,0.417,0.167,0.167,0.0,0.0
1.0,0.583,0.333,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.0,0.083,0.417,0.167,0.0,0.0,2.0
1.0,0.583,0.333,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.083,0.0,0.417,0.167,0.083,0.0,0.0
1.0,0.583,0.333,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.167,0.0,0.417,0.167,0.0,0.083,2.0
1.0,0.583,0.333,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.167,0.0,0.417,0.167,0.083,0.083,2.0
1.0,0.583,0.333,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.167,0.0,0.417,0.167,0.167,0.083,0.0
1.0,0.583,0.333,0.083,0.833,0.417,0.25,0.167,0.75,0.25,0.25,0.083,0.417,0.167,0.0,0.083,1.0
1.0,0.583,0.083,0.0,0.833,0.417,0.0,0.083,0.75,0.25,0.333,0.167,0.417,0.167,0.333,0.167,2.0
1.0,0.583,0.083,0.0,0.833,0.417,0.083,0.167,0.75,0.25,0.333,0.167,0.417,0.167,0.333,0.167,0.0
1.0,0.583,0.167,0.25,0.833,0.417,0.417,0.167,0.75,0.25,0.0,0.0,0.417,0.167,0.0,0.083,2.0
1.0,0.583,0.167,0.25,0.833,0.5,0.167,0.0,0.75,0.25,0.0,0.083,0.417,0.167,0.083,0.0,1.0
1.0,0.583,0.0,0.0,0.833,0.5,0.083,0.0,0.75,0.25,0.25,0.25,0.417,0.167,0.083,0.083,0.0
1.0,0.583,0.083,0.25,0.833,0.5,0.25,0.083,0.75,0.25,0.083,0.0,0.417,0.167,0.083,0.0,1.0
1.0,0.583,0.0,0.083,0.833,0.5,0.083,0.0,0.75,0.25,0.25,0.25,0.417,0.167,0.167,0.083,2.0
1.0,0.583,0.083,0.0,0.833,0.5,0.083,0.083,0.75,0.333,0.25,0.0,0.417,0.25,0.083,0.0,1.0
1.0,0.583,0.0,0.167,0.833,0.5,0.167,0.0,0.75,0.333,0.25,0.0,0.417,0.25,0.083,0.083,1.0
1.0,0.583,0.0,0.0,0.833,0.5,0.167,0.083,0.75,0.333,0.25,0.167,0.417,0.25,0.083,0.083,0.0
1.0,0.583,0.167,0.083,0.833,0.5,0.25,0.167,0.75,0.333,0.083,0.083,0.417,0.25,0.083,0.0,0.0
1.0,0.583,0.167,0.083,0.833,0.5,0.25,0.167,0.75,0.333,0.167,0.083,0.417,0.25,0.083,0.0,1.0
1.0,0.583,0.167,0.083,0.833,0.5,0.25,0.083,0.75,0.333,0.167,0.167,0.417,0.25,0.083,0.083,1.0
1.0,0.583,0.167,0.083,0.833,0.5,0.25,0.167,0.75,0.333,0.167,0.167,0.417,0.25,0.083,0.083,1.0
1.0,0.583,0.167,0.083,0.833,0.5,0.25,0.083,0.75,0.333,0.167,0.25,0.417,0.25,0.083,0.083,3.0
1.0,0.583,0.167,0.083,0.833,0.5,0.25,0.083,0.75,0.333,0.167,0.25,0.083,0.417,0.25,0.167,0.0
1.0,0.583,0.167,0.167,0.833,0.5,0.25,0.25,0.75,0.333,0.167,0.167,0.083,0.417,0.25,0.083,2.0
1.0,0.583,0.25,0.0,0.833,0.5,0.333,0.0,0.75,0.333,0.25,0.083,0.083,0.417,0.25,0.083,1.0
1.0,0.583,0.0,0.0,0.833,0.5,0.25,0.0,0.75,0.333,0.333,0.083,0.083,0.417,0.333,0.167,2.0
1.0,0.583,0.0,0.0,0.833,0.5,0.25,0.0,0.75,0.417,0.083,0.083,0.083,0.417,0.333,0.167,0.0
1.0,0.583,0.25,0.083,0.833,0.5,0.083,0.167,0.75,0.5,0.333,0.083,0.083,0.0,0.0,0.0,0.0
1.0,0.583,0.25,0.083,0.833,0.583,0.083,0.167,0.75,0.167,0.333,0.083,0.083,0.0,0.0,0.0,0.0
1.0,0.667,0.25,0.083,0.833,0.167,0.083,0.167,0.75,0.0,0.333,0.083,0.083,0.0,0.083,0.0,2.0
1.0,0.667,0.25,0.083,0.833,0.167,0.083,0.167,0.75,0.333,0.083,0.0,0.167,0.083,0.0,0.0,0.0
1.0,0.667,0.25,0.083,0.833,0.167,0.167,0.167,0.75,0.333,0.0,0.083,0.167,0.083,0.0,0.0,2.0
1.0,0.667,0.25,0.083,0.833,0.25,0.167,0.0,0.75,0.333,0.083,0.083,0.167,0.083,0.0,0.0,1.0
1.0,0.667,0.0,0.083,0.833,0.25,0.25,0.0,0.75,0.333,0.167,0.0,0.167,0.083,0.083,0.167,1.0
1.0,0.667,0.083,0.0,0.833,0.25,0.25,0.0,0.75,0.333,0.167,0.083,0.167,0.083,0.083,0.167,0.0
1.0,0.667,0.083,0.083,0.833,0.25,0.25,0.167,0.75,0.333,0.167,0.083,0.167,0.083,0.083,0.0,1.0
1.0,0.667,0.083,0.083,0.833,0.25,0.25,0.083,0.75,0.333,0.167,0.167,0.167,0.083,0.083,0.083,1.0
1.0,0.667,0.083,0.083,0.833,0.25,0.25,0.167,0.75,0.333,0.167,0.167,0.167,0.083,0.083,0.083,1.0
1.0,0.667,0.083,0.083,0.833,0.25,0.25,0.083,0.75,0.333,0.167,0.25,0.167,0.083,0.083,0.083,2.0
1.0,0.667,0.167,0.0,0.833,0.333,0.083,0.0,0.75,0.333,0.167,0.25,0.167,0.167,0.083,0.083,0.0
1.0,0.667,0.167,0.25,0.833,0.417,0.083,0.083,0.75,0.167,0.167,0.0,0.167,0.083,0.083,0.0,1.0
1.0,0.667,0.167,0.083,0.833,0.417,0.083,0.0,0.75,0.167,0.167,0.25,0.167,0.083,0.083,0.083,1.0
1.0,0.667,0.167,0.167,0.833,0.417,0.083,0.083,0.75,0.167,0.167,0.25,0.167,0.083,0.083,0.083,2.0
1.0,0.667,0.25,0.0,0.833,0.417,0.167,0.083,0.75,0.25,0.25,0.0,0.167,0.167,0.083,0.0,0.0
1.0,0.667,0.25,0.083,0.833,0.417,0.167,0.0,0.75,0.25,0.25,0.0,0.167,0.167,0.083,0.083,0.0
1.0,0.667,0.25,0.167,0.833,0.417,0.167,0.0,0.75,0.25,0.25,0.083,0.167,0.167,0.083,0.0,0.0
1.0,0.667,0.25,0.167,0.833,0.417,0.167,0.083,0.75,0.25,0.25,0.083,0.167,0.167,0.083,0.0,2.0
1.0,0.667,0.25,0.167,0.833,0.417,0.167,0.083,0.75,0.333,0.083,0.0,0.25,0.083,0.0,0.083,2.0
1.0,0.667,0.25,0.167,0.833,0.417,0.167,0.083,0.75,0.333,0.083,0.0,0.25,0.167,0.083,0.0,0.0
1.0,0.667,0.25,0.167,0.833,0.417,0.167,0.083,0.75,0.333,0.167,0.0,0.25,0.167,0.083,0.0,1.0
1.0,0.667,0.0,0.083,0.833,0.417,0.25,0.0,0.75,0.333,0.25,0.167,0.25,0.167,0.083,0.083,0.0
1.0,0.667,0.333,0.083,0.833,0.417,0.083,0.167,0.75,0.333,0.0,0.083,0.25,0.167,0.083,0.0,2.0
1.0,0.667,0.333,0.083,0.833,0.417,0.083,0.167,0.75,0.333,0.083,0.0,0.25,0.167,0.083,0.167,0.0
1.0,0.667,0.333,0.083,0.833,0.417,0.167,0.25,0.75,0.333,0.083,0.083,0.25,0.167,0.0,0.0,2.0
1.0,0.667,0.333,0.083,0.833,0.417,0.167,0.25,0.75,0.333,0.167,0.0,0.25,0.167,0.0,0.083,2.0
1.0,0.667,0.333,0.083,0.833,0.417,0.167,0.25,0.75,0.333,0.167,0.083,0.25,0.167,0.083,0.0,1.0
1.0,0.667,0.083,0.0,0.833,0.417,0.333,0.083,0.75,0.333,0.25,0.25,0.25,0.167,0.083,0.083,2.0
1.0,0.667,0.083,0.083,0.833,0.417,0.333,0.083,0.75,0.333,0.333,0.0,0.25,0.167,0.167,0.0,0.0
1.0,0.667,0.083,0.167,0.833,0.417,0.417,0.083,0.75,0.333,0.167,0.0,0.25,0.167,0.0,0.0,2.0
1.0,0.667,0.083,0.167,0.833,0.5,0.083,0.0,0.75,0.333,0.167,0.083,0.25,0.167,0.0,0.0,0.0
1.0,0.667,0.167,0.167,0.833,0.5,0.167,0.083,0.75,0.333,0.0,0.083,0.25,0.167,0.0,0.0,0.0
1.0,0.667,0.25,0.167,0.833,0.5,0.0,0.167,0.75,0.333,0.0,0.083,0.25,0.167,0.0,0.0,2.0
1.0,0.667,0.25,0.167,0.833,0.5,0.167,0.083,0.75,0.333,0.083,0.0,0.25,0.167,0.0,0.0,1.0
1.0,0.667,0.083,0.0,0.833,0.5,0.25,0.0,0.75,0.333,0.167,0.167,0.25,0.167,0.083,0.083,2.0
1.0,0.667,0.083,0.083,0.833,0.5,0.25,0.0,0.75,0.333,0.25,0.0,0.25,0.167,0.167,0.0,1.0
1.0,0.667,0.0,0.0,0.833,0.5,0.083,0.0,0.75,0.333,0.333,0.083,0.25,0.167,0.167,0.083,1.0
1.0,0.667,0.0,0.0,0.833,0.5,0.083,0.0,0.75,0.333,0.333,0.167,0.25,0.167,0.167,0.167,1.0
1.0,0.667,0.083,0.0,0.833,0.5,0.083,0.0,0.75,0.333,0.333,0.0,0.25,0.167,0.167,0.25,2.0
1.0,0.667,0.083,0.0,0.833,0.5,0.083,0.0,0.75,0.417,0.0,0.083,0.25,0.25,0.25,0.0,1.0
1.0,0.667,0.0,0.0,0.833,0.5,0.0,0.083,0.75,0.417,0.167,0.0,0.25,0.25,0.25,0.083,1.0
1.0,0.667,0.0,0.083,0.833,0.5,0.0,0.0,0.75,0.417,0.167,0.0,0.25,0.25,0.25,0.167,2.0
1.0,0.667,0.083,0.0,0.833,0.5,0.083,0.0,0.75,0.417,0.167,0.0,0.333,0.25,0.167,0.0,1.0
1.0,0.667,0.0,0.0,0.833,0.5,0.0,0.083,0.75,0.417,0.167,0.0,0.333,0.25,0.25,0.0,0.0
